,App ID,AppName,,Reviews,Rating,,,
1357,497236102,"NOAA Snow Forecast - Accurate Winter Weather, Chance of Snowfall & Snowday Prediction",1.99,743,4.5,4+,Weather,1
1359,497595276,The Simpsons™: Tapped Out,0,274501,4,12+,Games,1
1360,497693461,VS. Racing 2,0,20805,4.5,4+,Games,1
1361,497716362,TonalEnergy Chromatic Tuner and Metronome,3.99,1226,4.5,4+,Music,1
1362,497788271,TETRIS® for iPad,2.99,3464,4.5,4+,Games,1
1363,497880658,J23 - Jordan Release Dates and History,1.99,3775,5,4+,Sports,1
1364,497933996,Shoot The Zombirds,0.99,2007,4.5,9+,Games,1
1365,497936366,Catapult King,0.99,12799,4.5,9+,Games,1
1367,498425561,ALON Dictaphone - Voice Recorder,4.99,379,4,4+,Business,1
1370,499289888,My Bowling 3D,0,5090,4,4+,Games,1
1371,499470113,"FileExplorer Pro - File Manager for Computer, NAS",4.99,1016,4.5,4+,Utilities,1
1372,499511971,Angry Birds Space,0,95892,4,4+,Games,1
1373,499794670,Sid Meier's Pirates!,2.99,1618,4.5,12+,Games,1
1374,499835343,TOEIC®テストリスニング360問,2.99,0,0,4+,Education,1
1375,500003565,"Ticketmaster - Tickets for Concerts, Sports, Shows",0,5356,3,4+,Entertainment,1
1376,500098096,FINAL FANTASY TACTICS: THE WAR OF THE LIONS for iPad,15.99,1992,4.5,9+,Games,1
1377,500108743,仙劍奇俠傳5 - 劍傲丹楓,2.99,646,4,4+,Games,1
1378,500116670,Clear Vision (17+),0.99,541693,4.5,17+,Games,1
1379,500963785,▻Solitaire,0,124618,4.5,4+,Games,1
1380,501108781,"Guitar Suite - Metronome, Tuner, and Chords Library for Guitar, Bass, Ukulele",2.99,238,4.5,4+,Music,1
1381,501220013,LEGO Harry Potter: Years 5-7,4.99,5435,4,9+,Games,1
1382,501968250,Angry Birds Space HD,0,39502,4,4+,Games,1
1383,502344938,OnSong,24.99,1576,4,4+,Music,1
1385,502803489,美食杰-让吃饭变简单(VIP版),27.99,1,4,4+,Food & Drink,1
1386,502912815,Regal Cinemas,0,13257,4.5,4+,Entertainment,1
1387,503090249,RecordOrders,1.99,41,4,4+,Business,1
1388,503092422,Ski Safari,0.99,45121,5,4+,Games,1
1389,503190232,Bridge Constructor,1.99,11187,4.5,4+,Games,1
1391,504001448,"Muscle Premium - Human Anatomy, Kinesiology, Bones",19.99,406,4.5,12+,Medical,1
1393,504170504,Louvre HD,1.99,1129,5,4+,Lifestyle,1
1394,504201783,The Fourth Dimension,2.99,609,4.5,4+,Education,1
1395,504270602,Ryanair - Cheapest Fares,0,175,2.5,4+,Travel,1
1396,504274740,猫眼电影 - 一网打尽好电影,0,101,4.5,4+,Entertainment,1
1397,504280284,Mon compte pour Free Mobile - Conso & Messagerie,1.99,0,0,4+,Utilities,1
1398,504542019,ジーユー,0,0,0,17+,Lifestyle,1
1399,504575083,Tank Hero: Laser Wars,0.99,1418,4.5,9+,Games,1
1400,504614735,Ugly Meter PRO™,4.99,144,2.5,4+,Entertainment,1
1401,504631398,USA TODAY,0,61724,3.5,4+,News,1
1402,504677517,CoPilot GPS – Car Navigation & Offline Maps,0,3582,4,4+,Navigation,1
1403,504835984,Virtual Gastric Band Hypnosis - Lose Weight Fast!,6.99,53,4.5,4+,Health & Fitness,1
1404,505066327,Fake call from the Easter Bunny,0,39,2,4+,Entertainment,1
1405,505080575,TTPlayer - The Cinema In My Pocket,2.99,164,4,4+,Entertainment,1
1406,505253234,Charity Miles: Walking & Running Distance Tracker,0,3115,4,4+,Health & Fitness,1
1407,505311207,Battlefield™ Companion,0,689,2.5,12+,Social Networking,1
1408,505365608,WikiCamps Australia,4.99,10,4.5,4+,Travel,1
1409,505488770,Impots.gouv,0,0,0,4+,Finance,1
1410,505728417,Freeform – watch live TV & stream full episodes,0,18492,2.5,12+,Entertainment,1
1411,505829994,笑ったら負け,0,0,0,4+,Book,1
1412,506003812,"Paper by FiftyThree - Sketch, Diagram, Take Notes",0,18219,4,4+,Productivity,1
1413,506007254,Dikie & Dukie: Learn to Read in Spanish HD,2.99,2,3,4+,Games,1
1414,506141837,"Whisper - Share, Express, Meet",0,39819,4,17+,Social Networking,1
1415,506460513,Emoji>,0,55338,4.5,9+,Entertainment,1
1416,506462353,Emoji - inTextMoji Pro ;),0.99,7204,4.5,9+,Entertainment,1
1417,506627515,Hay Day,0,567344,4.5,4+,Games,1
1418,507051584,Nom Nom Paleo,5.99,2555,4.5,4+,Food & Drink,1
1419,507056600,Lingji tarot-nice and funny in line with tarot cards,0.99,11,3,4+,Entertainment,1
1420,507161324,饿了么外卖-大牌美食，折扣热卖,0,481,4.5,17+,Food & Drink,1
1421,507874739,Google Drive - free online storage,0,59255,4.5,4+,Productivity,1
1422,507937883,THE KING OF FIGHTERS-i 2012,2.99,228,4.5,12+,Games,1
1423,508401605,360云盘,0,437,4.5,4+,Productivity,1
1424,508433124,Real Pool 3D,1.99,1156,4,4+,Games,1
1426,508558296,Cooking Academy (Full),1.99,475,4.5,4+,Games,1
1427,509260769,iSleep Easy - Meditations for Restful Sleep,3.99,664,4.5,4+,Health & Fitness,1
1430,509987785,"Pic Jointer – Photo Collage, Camera Effects Editor",0,51330,4.5,4+,Photo & Video,1
1431,509993510,Smule Sing!,0,119316,4.5,9+,Music,1
1432,510119487,AnatomyMapp,9.99,23,3.5,4+,Medical,1
1433,510173686,Inspiration Maps VPP,9.99,112,4,4+,Education,1
1434,510301841,Toca Kitchen Monsters,0,8062,4,4+,Education,1
1435,510461370,Bike Race Pro - Top Motorcycle Racing Game,0.99,26881,4.5,4+,Games,1
1436,510461758,Bike Race - Top Motorcycle Racing Games,0,405007,4.5,4+,Games,1
1437,510717503,KeyBank Mobile,0,623,2.5,17+,Finance,1
1438,510855668,Amazon Music,0,106235,4.5,4+,Music,1
1439,510909506,闲鱼-让你的闲置游起来,0,286,4,9+,Shopping,1
1441,511332635,Sonic The Hedgehog 4™ Episode II,2.99,5606,3.5,9+,Games,1
1442,511807447,战神之怒,0.99,9,4.5,4+,Games,1
1443,511841016,Extreme Fishing 2 Free,0,12002,4.5,4+,Games,1
1444,511985746,Puppet Pals Pocket Director's Pass,1.99,7,4.5,4+,Education,1
1445,512142109,Max Payne Mobile,2.99,2183,4.5,17+,Games,1
1446,512166629,驾考宝典-2017最新考驾照驾校学车驾考通,0,208,5,4+,Lifestyle,1
1448,512393983,"Postmates - Food Delivery, Faster",0,9519,3.5,4+,Food & Drink,1
1449,512727332,Flipagram,0,79905,4.5,12+,Photo & Video,1
1450,512939461,Subway Surfers,0,706110,4.5,9+,Games,1
1451,513445705,Easter Bunny Tracker Fun,0,83,3,4+,Entertainment,1
1452,513836029,电信营业厅,0,248,3.5,4+,Utilities,1
1453,514205253,Majiang Mahjong（单机+川麻+二人+武汉+国标）,0,1007,5,12+,Games,1
1454,514345557,Home Design 3D GOLD,9.99,9889,4.5,4+,Productivity,1
1456,514634235,Papa's Burgeria,2.99,1589,4.5,4+,Games,1
1457,515094775,Bazaart Photo Editor Pro and Picture Collage Maker,0,4909,4.5,4+,Photo & Video,1
1458,515114051,Baldur's Gate: Enhanced Edition,9.99,1454,4,12+,Games,1
1459,515651240,农行掌上银行,0,57,2.5,4+,Finance,1
1460,515840296,Hidden World,1.99,279,4.5,4+,Games,1
1461,515850648,Prize Wheel ™,0,3287,4,17+,Entertainment,1
1462,515884174,Flick Home Run ! HD,0.99,2144,4.5,4+,Games,1
1463,515890480,Little Writer - The Tracing App for Kids,0.99,1348,4.5,4+,Education,1
1464,516349924,Slingshot Racing,0.99,3189,4.5,4+,Games,1
1465,516561342,"LINE Camera - Photo editor, Animated Stamp, Filter",0,3978,4.5,4+,Photo & Video,1
1466,516820956,Think in Japanese (Original name:ひとりごと英語),2.99,0,0,12+,Reference,1
1467,516875543,Offroad Legends,0.99,22281,4.5,4+,Games,1
1468,517166184,内涵段子 - 精选搞笑图片、视频,0,275,5,17+,Entertainment,1
1469,517260318,Bejeweled Classic HD,0,70926,4.5,4+,Games,1
1470,517271093,Virtua Tennis Challenge,4.99,1339,4,4+,Games,1
1471,517329357,Dark Sky Weather,3.99,10014,4,4+,Weather,1
1472,517409040,Translator !!,9.99,128,4,4+,Productivity,1
1473,517488939,Cortex Camera,2.99,346,4,4+,Photo & Video,1
1474,517588534,上海移动掌上营业厅,0,22,3,4+,Lifestyle,1
1475,517642765,Weaphones: Firearms Simulator Volume 1,2.99,1478,4.5,12+,Games,1
1476,517685886,Le Havre (The Harbor),4.99,2125,4.5,4+,Games,1
1477,517812925,Block Story Premium,2.99,734,4,9+,Games,1
1478,517871755,"You Doodle - draw on photos & pictures, add text",0,8520,4.5,4+,Photo & Video,1
1479,517989834,SuperPhoto - Photo Effects & Filters,0,1952,4.5,4+,Photo & Video,1
1480,518158653,FreePrints – Photos Delivered,0,26060,5,4+,Photo & Video,1
1481,518611020,聚美优品-新用户专享160元现金券,0,42,4.5,4+,Shopping,1
1482,518684914,"Depop - Buy, Sell and Share",0,2478,4.5,12+,Shopping,1
1483,518966501,天猫-购物,0,426,4.5,17+,Shopping,1
1484,519052678,FOCUS Online - Aktuelle Nachrichten,0,373,4.5,12+,News,1
1485,519077434,Text 2 Group Pro - Quickly send SMS messages,2.99,2798,4,4+,Productivity,1
1486,519131315,ケンタッキーフライドチキン　公式アプリ,0,0,0,17+,Food & Drink,1
1487,519296448,Onion Browser - Secure & Anonymous Web with Tor,0,691,3.5,17+,Utilities,1
1488,519530925,Visual Anatomy,2.99,571,4.5,12+,Medical,1
1489,519640317,Alice in the Mirrors of Albion: Hidden object game,0,47382,4,4+,Games,1
1490,519781433,Burrito Bison,0.99,416,4,12+,Games,1
1491,519817714,"Credit Karma: Free Credit Scores, Reports & Alerts",0,101679,5,4+,Finance,1
1492,519952689,翼支付-只为简单生活,0,9,1.5,17+,Finance,1
1493,520777858,The Sandbox - Building & Crafting a Pixel World!,0,41108,4.5,4+,Games,1
1494,520978510,ZENFORMS: Protectors,1.99,1127,4,12+,Games,1
1495,521207075,"RetailMeNot Shopping Deals, Coupons, Savings",0,18544,4.5,4+,Shopping,1
1497,521577043,VinoCell: manage your wine cellar like a pro,8.99,248,4,17+,Food & Drink,1
1498,521633439,Dokuro,1.99,84,4.5,9+,Games,1
1499,521640355,Toca Train,2.99,1397,4,4+,Education,1
1500,521640648,Toca Band,2.99,3107,4.5,4+,Education,1
1501,521671873,My Singing Monsters,0,130519,4.5,4+,Games,1
1502,521922264,PIP Camera-Selfie Cam&Pic Collage&Photo Editor,0,8454,4.5,4+,Photo & Video,1
1504,522008611,ATracker - Daily Task and Time Tracking,0,1114,4.5,4+,Productivity,1
1505,522029577,Brutal Street,0,777,4.5,12+,Games,1
1506,522309966,冒険ダンジョン村,4.99,0,0,4+,Games,1
1508,522408559,Slots - Pharaoh's Way,0,69610,4.5,12+,Games,1
1511,522626820,iTranslate Voice - Speak & Translate in Real Time,6.99,14469,4,4+,Productivity,1
1512,522687241,The Official DVSA Highway Code,3.99,0,0,4+,Education,1
1513,522700349,腾讯微云-安全备份共享文件和照片,0,308,4,4+,Productivity,1
1515,522826277,"Remind: Fast, Efficient School Messaging",0,9796,4.5,4+,Education,1
1516,523063187,宝宝树孕育-火爆的备孕怀孕育儿社区,0,456,4.5,17+,Health & Fitness,1
1517,523403945,Best Skins Creator Pro - for Minecraft PE & PC,1.99,4243,4,4+,Utilities,1
1518,523497998,フリル(FRIL) - 満足度No.1 のフリマアプリ,0,7,4,17+,Shopping,1
1519,523520711,PopCam　Photo,0,160,4,4+,Photo & Video,1
1520,523540409,Nearpod,0,1057,4,4+,Education,1
1521,524299475,AutoRap by Smule,0,18202,4,12+,Music,1
1522,524359189,The Amazing Spider-Man,6.99,17895,4.5,12+,Games,1
1523,524509185,Temple Run: Brave,1.99,27593,4,4+,Games,1
1524,524644575,BabyScope - Prenatal Listener,4.99,875,3,4+,Utilities,1
1526,524988885,realMyst,6.99,708,4,12+,Games,1
1527,525176875,Sun Surveyor - Sun & Moon Visualization Tool,9.99,183,5,4+,Photo & Video,1
1528,525195399,Shogi,0,26,4,4+,Games,1
1529,525246631,Fair Food Maker Game - Make Yummy Carnival Treats,0,12251,4,4+,Games,1
1530,525507410,Potty Time with Elmo,2.99,712,3.5,4+,Education,1
1531,525781368,My Mixtapez Music,0,26286,4.5,12+,Music,1
1532,525790167,Fuel Rewards® program,0,2249,4.5,4+,Shopping,1
1533,525818572,Poop Break,0.99,21,4,9+,Utilities,1
1534,525818839,Plague Inc.,0.99,143285,4.5,12+,Games,1
1535,525929300,DiveChamp,0.99,295,4.5,4+,Games,1
1536,526011730,Tom Loves Angela,0.99,1151,4,4+,Entertainment,1
1537,526012271,Tom Loves Angela for iPad,2.99,2286,4,4+,Entertainment,1
1538,526590469,Jake's Never Land Pirate School,0.99,4337,4,4+,Entertainment,1
1539,526641427,Flow Free,0,373857,4.5,4+,Games,1
1540,526783584,"Pixlr - Photo Collages, Effects, Overlays, Filters",0,2099,4,4+,Photo & Video,1
1541,526819635,JaxReady,0,22,3.5,17+,Weather,1
1542,526831380,Storm Shield,2.99,2516,4.5,12+,Weather,1
1543,527143310,CamCard HD -business card scanner & reader,7.99,319,4,4+,Business,1
1544,527173191,Pumped: BMX,1.99,1164,5,4+,Games,1
1545,527219710,Sworkit - Custom Workouts for Exercise & Fitness,0,16819,5,4+,Health & Fitness,1
1546,527358348,Fieldrunners 2,2.99,14214,5,9+,Games,1
1547,527445936,Photo Editor by Aviary,0,39501,4.5,12+,Photo & Video,1
1548,527705255,"Hurricane Tracker WESH 2 Orlando, Central Florida",0,203,4,4+,Weather,1
1549,528122602,Bluebeam Revu,9.99,210,3,4+,Productivity,1
1551,528532387,ナビタイムの乗り換え案内 - 遅延情報やバス時刻表を案内するアプリ,0,48,4.5,4+,Navigation,1
1552,528805631,Where's My Perry?,2.99,24314,4.5,4+,Games,1
1553,528919633,"Seeds Pro For Minecraft - Server, Skins, Community",1.99,12770,4.5,9+,Games,1
1555,529092160,今日头条 - 热点新闻资讯、娱乐视频,0,428,4.5,17+,News,1
1556,529096189,Granny Smith,1.99,8568,4.5,4+,Games,1
1557,529096824,Lep's World 2 Plus - super best platformer games,0.99,8404,4.5,4+,Games,1
1558,529379082,Lyft,0,46922,4.5,4+,Travel,1
1559,529443604,SnoreLab : Record Your Snoring,0,1341,4.5,12+,Medical,1
1561,529479190,Clash of Clans,0,2130805,4.5,9+,Games,1
1562,529646208,Frax HD - The First Realtime Immersive Fractals,1.99,298,5,4+,Entertainment,1
1563,529652920,Zombie Tsunami,0,31311,4.5,4+,Games,1
1564,529815782,The Wonder Weeks,1.99,397,2.5,17+,Health & Fitness,1
1565,529997671,"Disney Channel – Watch Full Episodes, Movies & TV",0,21082,3.5,4+,Entertainment,1
1566,530001625,"Disney Junior – Watch Full Episodes, Movies & TV",0,8077,3,4+,Entertainment,1
1567,530003802,"Disney XD – Watch Full Episodes, Movies & Live TV",0,5703,3.5,4+,Entertainment,1
1568,530060483,METAL SLUG 3,2.99,2798,3.5,9+,Games,1
1570,530168168,CBS Full Episodes and Live TV,0,39436,2.5,4+,Entertainment,1
1571,530425820,东方财富网领先版-财经资讯&股票开户,0.99,0,0,4+,Finance,1
1572,530445196,Dungeon Village,4.99,1000,4.5,4+,Games,1
1573,530621395,Wish - Shopping Made Fun,0,141960,4.5,12+,Shopping,1
1574,530809322,"Sight Words Games & Flash Cards for Reading and Spelling Success at School (Learn to Read Preschool, Kindergarten and Grade 1 Kids)",2.99,59,3.5,4+,Education,1
1575,530957470,LiveCollage Pro-Photo Collage Maker&Photo Editor,1.99,12319,4.5,4+,Photo & Video,1
1576,530957474,Photo Collage Maker & Photo Editor - Live Collage,0,93781,4.5,4+,Photo & Video,1
1577,531184261,Trigger Fist,0,69624,4.5,12+,Games,1
1579,531325150,Talking Ginger for iPad,0,20065,4.5,4+,Entertainment,1
1580,531761928,same - 就是聊得来,0,78,4,17+,Social Networking,1
1581,531968389,Deck Pass Plus,1.99,350,3.5,4+,Sports,1
1582,532046195,Tone Sphere,1.99,360,4.5,4+,Games,1
1583,532138534,Dragon Island Blue,0.99,9119,5,9+,Games,1
1584,533024665,Organ Trail: Director's Cut,2.99,3389,4.5,12+,Games,1
1585,533055738,cute icon&wallpaper dressup - CocoPPa,0,12508,4,4+,Lifestyle,1
1586,533079551,DEAD TRIGGER,0,78918,4.5,17+,Games,1
1587,533173905,MY LITTLE PONY: Magic Princess Quests,0,65201,4.5,4+,Games,1
1588,533373729,Fragment's Note,3.99,1,5,4+,Games,1
1589,533451786,Bad Piggies,0,26259,4.5,4+,Games,1
1590,533863652,Odysseus: Long Way Home HD (Full),4.99,39,4,4+,Games,1
1591,533893269,KODAK Kiosk Connect App,0,3711,4.5,4+,Photo & Video,1
1592,533956710,Modern Essentials,6.99,112,3.5,12+,Health & Fitness,1
1593,534160364,Snail Bob,0.99,9453,4.5,4+,Games,1
1594,534174529,InstaBoard  for Instagram - photos & videos repost,0,1571,3.5,12+,Photo & Video,1
1595,534282109,Topia World Builder,1.99,1775,3.5,4+,Games,1
1596,534342529,Bubble Mania™,0,122081,4.5,4+,Games,1
1597,534477679,Dr. Panda Hospital,2.99,372,4,4+,Education,1
1598,534539160,Tapage by My Little App,0,41,4.5,17+,Lifestyle,1
1599,534568162,UFC ®,0,809,2.5,12+,Sports,1
1600,534960206,Rhonna Collage,1.99,239,4,4+,Photo & Video,1
1602,535127218,Upward Basketball Coach,0.99,138,3.5,4+,Sports,1
1603,535153636,Celebrity Look Alike App - Face Compare,0,403,2.5,4+,Entertainment,1
1604,535176909,BADLAND,2.99,21325,4.5,9+,Games,1
1605,535338086,Certified Mixtapes - Hip Hop Albums & Mixtapes,0,9975,4.5,12+,Music,1
1606,535500008,Hungry Shark Evolution,0,83784,4.5,12+,Games,1
1607,535609266,Into the Dead,0,32492,4.5,12+,Games,1
1608,535640259,Fitstar Personal Trainer,0,7496,4.5,4+,Health & Fitness,1
1609,535731343,"Oje, ich wachse!",1.99,0,0,4+,Health & Fitness,1
1610,535744360,书香云集Pro-小说电子书免费看书读书听书追书无广告阅读器,0.99,14,5,17+,Book,1
1611,535811906,"Over— Edit Photos, Add Text & Captions to Pictures",0,16221,4.5,4+,Photo & Video,1
1612,535886823,Google Chrome – The Fast and Secure Web Browser,0,55750,3.5,17+,Utilities,1
1613,536040665,Tentacles: Enter the Dolphin,2.99,1678,4.5,9+,Games,1
1614,536049508,Full Fitness : Exercise Workout Trainer,2.99,7573,4.5,4+,Health & Fitness,1
1616,536433148,Trainz Driver - train driving game and realistic railroad simulator,2.99,2228,4,4+,Games,1
1617,536475199,Toddler Counting 123,0.99,121,4,4+,Education,1
1618,536495161,Lapse It Pro • Time Lapse & Stop Motion Camera • Professional HD,2.99,2079,4.5,4+,Photo & Video,1
1619,537263603,UNO ™ & Friends,0,68911,4,9+,Games,1
1620,537280156,Raiden Legacy,4.99,443,4.5,9+,Games,1
1621,537452201,BrainHQ - Brain Training,0,684,4,4+,Education,1
1622,537524388,Block Earth,4.99,2089,4,4+,Games,1
1624,537773100,Bastion,4.99,14247,4.5,12+,Games,1
1625,537931449,Rayman Jungle Run,2.99,25517,4.5,9+,Games,1
1626,537961396,TEDICT - Learn English with TED Video,2.99,77,4.5,4+,Education,1
1627,538212549,Big Fish Casino – Best Vegas Slot Machines & Games,0,113959,4.5,12+,Games,1
1628,538248967,暴风影音-BaoFeng Player,0,287,4.5,17+,Entertainment,1
1630,538407602,SpellingCity,0,1566,3.5,4+,Education,1
1631,538671999,どうぶつしょうぎ(公式),0.99,1,4,4+,Games,1
1632,539124565,"We Heart It - Fashion, wallpapers, quotes, tattoos",0,90414,5,12+,Social Networking,1
1633,539291461,IronMobile - Ironman Athlete Tracker,0.99,126,3,4+,Sports,1
1634,539354240,Been Together,0.99,20,4.5,4+,Lifestyle,1
1635,539587329,Hurricane Impact by HurricaneTrack.com,2.99,60,3.5,4+,Weather,1
1636,539943615,Voice Translate Pro,3.99,1158,4.5,4+,Business,1
1637,540392362,Castle Raid,0.99,1087,4.5,9+,Games,1
1639,540925164,Need for Speed™ Most Wanted,4.99,7315,4,4+,Games,1
1642,541517597,Tiny Wings HD,2.99,12181,4.5,4+,Games,1
1643,541672969,Robot Unicorn Attack 2,0,21432,4.5,9+,Games,1
1645,541868325,Presidential Election & Electoral College Maps,2.99,222,3.5,4+,News,1
1646,542180079,The Secret Society® - Hidden Mystery,0,168674,4,4+,Games,1
1647,542397575,Space Agency,1.99,1565,4.5,4+,Games,1
1648,542511686,NBC Sports,0,47172,2.5,4+,Sports,1
1649,542568747,征戦エクスカリバー,0,8,3.5,9+,Games,1
1650,542909191,Unfilth Your Habitat,0.99,321,4.5,17+,Productivity,1
1651,543032054,WiFi Map Pro - Scan & Get Passwords for free Wi-Fi,4.99,1155,4,4+,Travel,1
1652,543054341,Word Search Colorful,0,7131,4,12+,Games,1
1653,543119010,Wireless Transfer App:Sync backup photo and video,2.99,1810,4.5,4+,Photo & Video,1
1654,543186831,8 Ball Pool™,0,416736,4.5,4+,Games,1
1655,543577420,Photo Grid - photo collage maker & photo editor,0,40531,4.5,4+,Photo & Video,1
1657,543672169,ownCloud,0.99,249,3,17+,Productivity,1
1659,543826363,大盛グルメ食堂,4.99,0,0,4+,Games,1
1660,544007664,"YouTube - Watch Videos, Music, and Live Streams",0,278166,2.5,17+,Photo & Video,1
1661,544007969,TimeTraks,0.99,68,2,4+,Entertainment,1
1662,544118997,"Shopular Coupons, Weekly Deals for Target, Walmart",0,22729,5,4+,Shopping,1
1663,544119998,Magellan,2.99,313,4.5,4+,Music,1
1665,544372354,Real Metronome Pro,1.99,95,4,4+,Music,1
1666,544549986,McGraw-Hill K-12 ConnectED Mobile,0,594,2.5,4+,Education,1
1668,544695089,The World Ends with You: Solo Remix,17.99,2760,4.5,9+,Games,1
1669,545229893,Bad Piggies HD,0,19018,4.5,4+,Games,1
1670,545519333,Amazon Prime Video,0,43667,4,12+,Entertainment,1
1671,545623778,Camera360 Concept - HelloCamera,0.99,1335,4.5,4+,Photo & Video,1
1672,545689128,Hurricane by American Red Cross,0,1158,4,4+,Weather,1
1673,545813738,Finding Nemo Storybook Deluxe,2.99,117,4,4+,Book,1
1675,545993260,Weather & Radar,0,37,4,4+,Weather,1
1676,546276382,キクタン  【Basic】  4000 ～聞いて覚える英単語～(アルク),3.99,0,0,4+,Education,1
1677,546278681,キクタン 【Advanced】 6000 ～聞いて覚える英単語～(アルク),3.99,0,0,4+,Education,1
1678,546280643,キクタン 【Super】 12000 ～聞いて覚える英単語～(アルク),3.99,0,0,4+,Education,1
1679,546287349,PetWorld 3D: My Animal Rescue Premium,5.99,1815,4,4+,Games,1
1681,546473125,"Quizlet: Study Flashcards, Languages & Vocabulary",0,16683,4.5,4+,Education,1
